3-15-2023 10:12:08-debug: %cImport%c: C:\CocosDashboard_1.2.5\resources\.editors\Creator\3.7.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-15-2023 10:44:31-debug: run build task Organize scripts success in 0 ms √10%
3-15-2023 10:44:31-debug: Process: heapTotal 221.85MB heapUsed 195.16MB rss 556.14MB
3-15-2023 10:44:31-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 10:44:31-debug: run build task Init settings and config success in 0 ms √11%
3-15-2023 10:44:31-debug: builder.tasks.settings.macro start11%
3-15-2023 10:44:31-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 10:44:31-debug: Process: heapTotal 221.85MB heapUsed 195.19MB rss 556.14MB
3-15-2023 10:44:31-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
3-15-2023 10:44:31-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
3-15-2023 10:44:31-debug: Process: heapTotal 221.85MB heapUsed 195.22MB rss 556.14MB
3-15-2023 10:44:31-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 10:44:31-debug: Sort some build options to settings.json start11%
3-15-2023 10:44:32-debug: // ---- build task Sort some build options to settings.json ---- (976ms)
3-15-2023 10:44:32-debug: run build task Sort some build options to settings.json success in 976 ms √12%
3-15-2023 10:44:32-debug: custom joint texture layouts start12%
3-15-2023 10:44:32-debug: Process: heapTotal 221.85MB heapUsed 195.32MB rss 556.19MB
3-15-2023 10:44:32-debug: // ---- build task custom joint texture layouts ----
3-15-2023 10:44:32-debug: // ---- build task custom joint texture layouts ---- (1ms)
3-15-2023 10:44:32-debug: run build task custom joint texture layouts success in 1 ms √12%
3-15-2023 10:44:32-debug: // ---- build task custom joint physics ----
3-15-2023 10:44:32-debug: Process: heapTotal 221.85MB heapUsed 195.35MB rss 556.19MB
3-15-2023 10:44:32-debug: custom joint physics start12%
3-15-2023 10:44:32-debug: // ---- build task custom joint physics ---- (1ms)
3-15-2023 10:44:32-debug: run build task custom joint physics success in 1 ms √13%
3-15-2023 10:44:32-debug: // ---- build task Fill script data to settings ----
3-15-2023 10:44:32-debug: Process: heapTotal 221.85MB heapUsed 195.38MB rss 556.19MB
3-15-2023 10:44:32-debug: Fill script data to settings start13%
3-15-2023 10:44:32-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 10:44:32-debug: // ---- build task Fill scene data to settings ----
3-15-2023 10:44:32-debug: Process: heapTotal 221.85MB heapUsed 195.41MB rss 556.19MB
3-15-2023 10:44:32-debug: Fill scene data to settings start13%
3-15-2023 10:44:32-debug: run build task Fill scene data to settings success in 0 ms √14%
3-15-2023 10:44:32-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 10:44:32-debug: Process: heapTotal 221.85MB heapUsed 195.43MB rss 556.19MB
3-15-2023 10:44:32-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 10:44:32-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
3-15-2023 10:44:32-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
3-15-2023 10:44:32-debug: Process: heapTotal 221.85MB heapUsed 195.56MB rss 556.20MB
3-15-2023 10:44:32-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 10:44:32-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 10:44:32-debug: options.md5Cache is false.
3-15-2023 10:44:32-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-15-2023 10:44:32-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
3-15-2023 10:44:43-debug: refresh db internal success
3-15-2023 10:44:43-debug: refresh db assets success
3-15-2023 10:44:43-debug: asset-db:worker-effect-data-processing (103ms)
3-15-2023 10:44:43-debug: asset-db:refresh-all-database (136ms)
3-15-2023 10:47:08-debug: refresh db internal success
3-15-2023 10:47:08-debug: refresh db assets success
3-15-2023 10:47:08-debug: asset-db:worker-effect-data-processing (95ms)
3-15-2023 10:47:08-debug: asset-db:refresh-all-database (132ms)
3-15-2023 10:47:21-debug: refresh db internal success
3-15-2023 10:47:21-debug: refresh db assets success
3-15-2023 10:47:21-debug: asset-db:worker-effect-data-processing (140ms)
3-15-2023 10:47:21-debug: asset-db:refresh-all-database (176ms)
3-15-2023 10:47:38-debug: refresh db internal success
3-15-2023 10:47:38-debug: refresh db assets success
3-15-2023 10:47:38-debug: asset-db:worker-effect-data-processing (93ms)
3-15-2023 10:47:38-debug: asset-db:refresh-all-database (124ms)
3-15-2023 10:47:50-debug: refresh db internal success
3-15-2023 10:47:50-debug: asset-db:worker-effect-data-processing (101ms)
3-15-2023 10:47:50-debug: refresh db assets success
3-15-2023 10:47:50-debug: asset-db:refresh-all-database (132ms)
3-15-2023 10:50:12-debug: refresh db internal success
3-15-2023 10:50:12-debug: refresh db assets success
3-15-2023 10:50:12-debug: asset-db:worker-effect-data-processing (129ms)
3-15-2023 10:50:12-debug: asset-db:refresh-all-database (160ms)
3-15-2023 10:50:43-debug: refresh db internal success
3-15-2023 10:50:43-debug: refresh db assets success
3-15-2023 10:50:43-debug: asset-db:worker-effect-data-processing (97ms)
3-15-2023 10:50:43-debug: asset-db:refresh-all-database (131ms)
3-15-2023 10:50:48-debug: refresh db internal success
3-15-2023 10:50:48-debug: refresh db assets success
3-15-2023 10:50:48-debug: asset-db:worker-effect-data-processing (87ms)
3-15-2023 10:50:48-debug: asset-db:refresh-all-database (117ms)
3-15-2023 10:51:11-debug: refresh db internal success
3-15-2023 10:51:11-debug: refresh db assets success
3-15-2023 10:51:11-debug: asset-db:worker-effect-data-processing (93ms)
3-15-2023 10:51:11-debug: asset-db:refresh-all-database (129ms)
3-15-2023 10:52:06-debug: refresh db internal success
3-15-2023 10:52:06-debug: refresh db assets success
3-15-2023 10:52:06-debug: asset-db:worker-effect-data-processing (95ms)
3-15-2023 10:52:06-debug: asset-db:refresh-all-database (130ms)
3-15-2023 10:52:19-debug: refresh db internal success
3-15-2023 10:52:19-debug: refresh db assets success
3-15-2023 10:52:19-debug: asset-db:worker-effect-data-processing (135ms)
3-15-2023 10:52:19-debug: asset-db:refresh-all-database (168ms)
3-15-2023 10:52:23-debug: refresh db internal success
3-15-2023 10:52:23-debug: refresh db assets success
3-15-2023 10:52:23-debug: asset-db:worker-effect-data-processing (88ms)
3-15-2023 10:52:23-debug: asset-db:refresh-all-database (122ms)
3-15-2023 10:52:40-debug: refresh db internal success
3-15-2023 10:52:40-debug: refresh db assets success
3-15-2023 10:52:40-debug: asset-db:worker-effect-data-processing (90ms)
3-15-2023 10:52:40-debug: asset-db:refresh-all-database (122ms)
3-15-2023 10:52:44-debug: refresh db internal success
3-15-2023 10:52:44-debug: refresh db assets success
3-15-2023 10:52:44-debug: asset-db:worker-effect-data-processing (87ms)
3-15-2023 10:52:44-debug: asset-db:refresh-all-database (115ms)
3-15-2023 10:52:48-debug: refresh db internal success
3-15-2023 10:52:48-debug: refresh db assets success
3-15-2023 10:52:48-debug: asset-db:worker-effect-data-processing (91ms)
3-15-2023 10:52:48-debug: asset-db:refresh-all-database (121ms)
3-15-2023 10:52:59-debug: refresh db internal success
3-15-2023 10:52:59-debug: refresh db assets success
3-15-2023 10:52:59-debug: asset-db:worker-effect-data-processing (93ms)
3-15-2023 10:52:59-debug: asset-db:refresh-all-database (122ms)
3-15-2023 10:54:29-debug: refresh db internal success
3-15-2023 10:54:29-debug: refresh db assets success
3-15-2023 10:54:29-debug: asset-db:worker-effect-data-processing (135ms)
3-15-2023 10:54:29-debug: asset-db:refresh-all-database (166ms)
3-15-2023 10:55:31-debug: refresh db internal success
3-15-2023 10:55:31-debug: refresh db assets success
3-15-2023 10:55:31-debug: asset-db:worker-effect-data-processing (101ms)
3-15-2023 10:55:31-debug: asset-db:refresh-all-database (141ms)
3-15-2023 10:56:09-debug: refresh db internal success
3-15-2023 10:56:09-debug: refresh db assets success
3-15-2023 10:56:09-debug: asset-db:worker-effect-data-processing (101ms)
3-15-2023 10:56:09-debug: asset-db:refresh-all-database (133ms)
3-15-2023 10:57:13-debug: refresh db internal success
3-15-2023 10:57:13-debug: refresh db assets success
3-15-2023 10:57:13-debug: asset-db:worker-effect-data-processing (99ms)
3-15-2023 10:57:13-debug: asset-db:refresh-all-database (135ms)
3-15-2023 11:04:10-debug: refresh db internal success
3-15-2023 11:04:10-debug: refresh db assets success
3-15-2023 11:04:10-debug: asset-db:worker-effect-data-processing (139ms)
3-15-2023 11:04:10-debug: asset-db:refresh-all-database (176ms)
3-15-2023 11:05:11-debug: refresh db internal success
3-15-2023 11:05:11-debug: asset-db:worker-effect-data-processing (105ms)
3-15-2023 11:05:11-debug: refresh db assets success
3-15-2023 11:05:11-debug: asset-db:refresh-all-database (144ms)
3-15-2023 11:05:14-debug: refresh db internal success
3-15-2023 11:05:14-debug: refresh db assets success
3-15-2023 11:05:14-debug: asset-db:worker-effect-data-processing (98ms)
3-15-2023 11:05:14-debug: asset-db:refresh-all-database (135ms)
3-15-2023 11:06:22-debug: refresh db internal success
3-15-2023 11:06:22-debug: refresh db assets success
3-15-2023 11:06:22-debug: asset-db:worker-effect-data-processing (99ms)
3-15-2023 11:06:22-debug: asset-db:refresh-all-database (147ms)
3-15-2023 11:06:57-debug: refresh db internal success
3-15-2023 11:06:58-debug: refresh db assets success
3-15-2023 11:06:58-debug: asset-db:worker-effect-data-processing (158ms)
3-15-2023 11:06:58-debug: asset-db:refresh-all-database (191ms)
3-15-2023 11:06:59-debug: refresh db internal success
3-15-2023 11:06:59-debug: refresh db assets success
3-15-2023 11:06:59-debug: asset-db:worker-effect-data-processing (93ms)
3-15-2023 11:06:59-debug: asset-db:refresh-all-database (131ms)
3-15-2023 11:07:06-debug: refresh db internal success
3-15-2023 11:07:06-debug: refresh db assets success
3-15-2023 11:07:06-debug: asset-db:worker-effect-data-processing (95ms)
3-15-2023 11:07:06-debug: asset-db:refresh-all-database (126ms)
3-15-2023 11:07:25-debug: refresh db internal success
3-15-2023 11:07:26-debug: refresh db assets success
3-15-2023 11:07:26-debug: asset-db:worker-effect-data-processing (96ms)
3-15-2023 11:07:26-debug: asset-db:refresh-all-database (129ms)
3-15-2023 11:07:33-debug: refresh db internal success
3-15-2023 11:07:33-debug: refresh db assets success
3-15-2023 11:07:33-debug: asset-db:worker-effect-data-processing (99ms)
3-15-2023 11:07:33-debug: asset-db:refresh-all-database (135ms)
3-15-2023 11:07:34-debug: refresh db internal success
3-15-2023 11:07:34-debug: refresh db assets success
3-15-2023 11:07:34-debug: asset-db:worker-effect-data-processing (133ms)
3-15-2023 11:07:34-debug: asset-db:refresh-all-database (165ms)
3-15-2023 11:07:37-debug: refresh db internal success
3-15-2023 11:07:37-debug: refresh db assets success
3-15-2023 11:07:37-debug: asset-db:worker-effect-data-processing (87ms)
3-15-2023 11:07:37-debug: asset-db:refresh-all-database (117ms)
3-15-2023 11:07:52-debug: refresh db internal success
3-15-2023 11:07:52-debug: refresh db assets success
3-15-2023 11:07:52-debug: asset-db:worker-effect-data-processing (97ms)
3-15-2023 11:07:52-debug: asset-db:refresh-all-database (128ms)
3-15-2023 11:07:57-debug: refresh db internal success
3-15-2023 11:07:57-debug: refresh db assets success
3-15-2023 11:07:57-debug: asset-db:worker-effect-data-processing (93ms)
3-15-2023 11:07:57-debug: asset-db:refresh-all-database (122ms)
3-15-2023 11:08:06-debug: refresh db internal success
3-15-2023 11:08:06-debug: refresh db assets success
3-15-2023 11:08:06-debug: asset-db:worker-effect-data-processing (95ms)
3-15-2023 11:08:06-debug: asset-db:refresh-all-database (126ms)
3-15-2023 11:09:11-debug: refresh db internal success
3-15-2023 11:09:11-debug: refresh db assets success
3-15-2023 11:09:11-debug: asset-db:worker-effect-data-processing (141ms)
3-15-2023 11:09:11-debug: asset-db:refresh-all-database (172ms)
3-15-2023 11:09:14-debug: start refresh asset from C:\Users\ADMIN\ThrowKnifeGame\assets\Scene\Game.scene...
3-15-2023 11:09:14-debug: %cImport%c: C:\Users\ADMIN\ThrowKnifeGame\assets\Scene\Game.scenebackground: #aaff85; color: #000;color: #000;
3-15-2023 11:09:14-debug: refresh asset C:\Users\ADMIN\ThrowKnifeGame\assets\Scene\Game.scene success
3-15-2023 11:09:14-debug: Query all assets info in project
3-15-2023 11:09:14-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 11:09:14-debug:   Number of all scripts: 1
3-15-2023 11:09:14-debug: Query asset bundle start0%
3-15-2023 11:09:14-debug: // ---- build task Query asset bundle ----
3-15-2023 11:09:14-debug: Process: heapTotal 218.24MB heapUsed 191.87MB rss 296.16MB
3-15-2023 11:09:14-debug:   Number of all scenes: 1
3-15-2023 11:09:14-debug:   Number of other assets: 298
3-15-2023 11:09:14-debug: // ---- build task Query asset bundle ---- (7ms)
3-15-2023 11:09:14-debug: run build task Query asset bundle success in 7 ms √3%
3-15-2023 11:09:14-debug: Process: heapTotal 218.24MB heapUsed 189.84MB rss 295.54MB
3-15-2023 11:09:14-debug: Query and organize assets start3%
3-15-2023 11:09:14-debug: // ---- build task Query and organize assets ----
3-15-2023 11:09:14-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 11:09:14-debug: Number of scenes: 1
3-15-2023 11:09:14-debug: // ---- build task Query and organize assets ---- (5ms)
3-15-2023 11:09:14-debug: run build task Query and organize assets success in 5 ms √7%
3-15-2023 11:09:14-debug: Process: heapTotal 218.24MB heapUsed 191.28MB rss 295.79MB
3-15-2023 11:09:14-debug: Organize scripts start7%
3-15-2023 11:09:14-debug: // ---- build task Organize scripts ----
3-15-2023 11:09:14-debug: sort script group...
3-15-2023 11:09:14-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 11:09:14-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 11:09:14-debug: Process: heapTotal 218.24MB heapUsed 191.31MB rss 295.79MB
3-15-2023 11:09:14-debug: // ---- build task Init settings and config ----
3-15-2023 11:09:14-debug: Init settings and config start10%
3-15-2023 11:09:14-debug: run build task Init settings and config success in 1 ms √11%
3-15-2023 11:09:14-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 11:09:14-debug: // ---- build task Init settings and config ---- (1ms)
3-15-2023 11:09:14-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 11:09:14-debug: builder.tasks.settings.macro start11%
3-15-2023 11:09:14-debug: Process: heapTotal 218.24MB heapUsed 191.35MB rss 295.79MB
3-15-2023 11:09:14-debug: // ---- build task builder.tasks.settings.macro ---- (3ms)
3-15-2023 11:09:14-debug: run build task builder.tasks.settings.macro success in 3 ms √11%
3-15-2023 11:09:14-debug: Process: heapTotal 218.24MB heapUsed 191.38MB rss 295.79MB
3-15-2023 11:09:14-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 11:09:14-debug: Sort some build options to settings.json start11%
3-15-2023 11:09:15-debug: // ---- build task Sort some build options to settings.json ---- (1130ms)
3-15-2023 11:09:15-debug: run build task Sort some build options to settings.json success in 1130 ms √12%
3-15-2023 11:09:15-debug: Process: heapTotal 218.24MB heapUsed 191.48MB rss 295.85MB
3-15-2023 11:09:15-debug: custom joint texture layouts start12%
3-15-2023 11:09:15-debug: // ---- build task custom joint texture layouts ----
3-15-2023 11:09:15-debug: // ---- build task custom joint texture layouts ---- (1ms)
3-15-2023 11:09:15-debug: run build task custom joint texture layouts success in 1 ms √12%
3-15-2023 11:09:15-debug: Process: heapTotal 218.24MB heapUsed 191.51MB rss 295.85MB
3-15-2023 11:09:15-debug: custom joint physics start12%
3-15-2023 11:09:15-debug: // ---- build task custom joint physics ----
3-15-2023 11:09:15-debug: run build task custom joint physics success in 0 ms √13%
3-15-2023 11:09:15-debug: // ---- build task Fill script data to settings ----
3-15-2023 11:09:15-debug: Process: heapTotal 218.24MB heapUsed 191.53MB rss 295.85MB
